scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4352,59.4785,2,220012.52,1440.77539,5292633,248,0
4353,59.4937,2,1097701.5,924.52521,12909334,145,0
4354,59.5032,2,32291.69,447.75812,609310.25,66,0
4356,59.5250,2,575492.19,934.53461,5439213,127,0
4357,59.5393,2,377653,1023.59369,3735378.5,106,0
4358,59.5495,2,17096.83,206.32527,253064.14,20,0
4359,59.5635,2,641732.69,667.87677,3529992.75,100,0
4360,59.5740,2,583317.81,748.44574,5584989.5,171,0
4361,59.5833,2,1781774.75,591.36017,6052817,174,0
4363,59.6035,2,937980.63,894.41345,1546147.75,50,0
4364,59.6242,2,1280345.63,744.89099,5194352.5,94,0
4365,59.6348,2,279489.03,862.95837,2547608.25,129,0
4366,59.6493,2,201613.08,860.46118,1904807.25,55,0
4367,59.6597,2,101588.03,748.44519,675899.75,50,0
4368,59.6718,2,5852890.5,894.41486,12784449,71,0
4370,59.6943,2,298343.72,862.95782,1152000.63,26,0
4371,59.7080,2,171623.61,969.50677,4515033.5,168,0
4372,59.7163,2,91475.2,755.34875,972107.5,64,0
4373,59.7277,2,9002.91,316.92844,86810.72,10,0
4374,59.7400,2,72044.92,976.50256,689495.94,57,0
4375,59.7527,2,253783.63,1105.50378,3212755.25,113,0
4377,59.7753,2,227235.5,614.36035,4226337,89,0
4378,59.7887,2,1657510.63,921.95068,33768072,181,0
4379,59.7940,2,71115.24,860.46069,732236.19,55,0
4380,59.8098,2,194654.05,860.46057,1998104.25,43,0
4381,59.8192,2,1289474.38,744.88989,3611074.25,70,0
4382,59.8295,2,1569797,591.36017,10236164,139,0
4384,59.8463,2,152453.19,860.46051,1816216.5,69,0
4385,59.8657,2,214842.11,470.70245,841873.75,41,0
4386,59.8783,2,298011.97,763.40778,2408639,61,0
4387,59.8970,2,436312.47,630.32227,13732891,217,0
4388,59.9070,2,297192.63,691.73712,2501528.5,105,0
4389,59.9200,2,734778.63,897.42041,2823057.5,47,0
4391,59.9392,2,39859.39,975.52539,383775.97,34,0
4392,59.9557,2,116511.25,1022.53253,1256148.5,110,0
4393,59.9755,2,416610.91,653.85016,1376831.75,55,0
4394,59.9897,2,211161.55,647.86353,1915589.75,65,0
4395,60.0038,2,12523.75,717.39777,195840.84,35,0
4396,60.0163,2,187442.53,734.42926,2009956,159,0
4398,60.0488,2,116491.21,788.42706,911191.38,67,0
4399,60.0680,2,60554.5,936.37909,1701712.25,123,0
4400,60.0807,2,1503556.75,750.02374,18710908,172,0
4401,60.0912,2,461447.09,899.54767,5839772.5,89,0
4402,60.0993,2,138977.13,588.78387,1457961.63,53,0
4403,60.1107,2,30000.97,1157.58972,698133.25,109,0
4405,60.1382,2,1007503.44,750.02338,11817211,109,0
4406,60.1538,2,241334.39,687.88257,1016432.94,36,0
4407,60.1652,2,260765.47,576.31409,1882368.25,70,0
4408,60.1775,2,834419.31,1021.49744,6676330,120,0
4409,60.1852,2,331200.13,796.03754,3211799.5,71,0
4410,60.1978,2,553139,621.82654,9084813,111,0
4412,60.2198,2,94933.85,822.51782,1224398.5,65,0
