scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
270,0.7516,2,5432255,784.40985,82340056,95,0
271,0.7574,2,232570320,649.34930,1362316032,56,0
272,0.7600,2,176324352,649.34882,1175054592,99,0
273,0.7620,2,155270400,432.89972,1092240384,78,0
274,0.7643,2,135345392,649.85077,711799808,42,0
275,0.7662,2,118534520,649.85065,936749504,97,0
276,0.7682,2,124696000,433.23380,879792576,91,0
277,0.7705,2,9521809,648.84601,44831084,22,0
278,0.7737,2,5408746.5,1297.69067,47516604,69,0
279,0.7770,2,8906169,648.84589,45068896,26,0
280,0.7804,2,5195445,269.16080,21578096,54,0
281,0.7816,2,2124282.25,110.07131,19112844,75,0
282,0.7843,2,8596930,513.28149,10663617,12,0
283,0.7879,2,3845804.25,513.28113,13996241,42,0
284,0.7914,2,9940424,513.28149,13434442,16,0
285,0.7951,2,2363271.25,583.29865,11155583,23,0
286,0.7988,2,1818964.88,1138.60266,11109598,65,0
287,0.8026,2,2368053.25,583.29877,10968125,37,0
289,0.8078,2,246708176,110.07130,1632426368,100,0
290,0.8101,2,123685208,110.07128,817377344,84,0
291,0.8113,2,5029387,784.41003,79896344,103,0
292,0.8168,2,221989792,649.34924,1341982080,42,0
293,0.8195,2,180160704,649.34894,1227856768,86,0
294,0.8215,2,161823008,432.89966,1146109952,75,0
295,0.8238,2,143436768,649.85095,751703936,45,0
296,0.8257,2,109714792,649.85071,835280896,80,0
297,0.8277,2,125807440,433.23398,894078208,77,0
298,0.8299,2,9581859,648.84589,46311668,25,0
299,0.8331,2,5761487.5,1297.69128,48330536,53,0
300,0.8364,2,9859679,648.84589,48253476,31,0
301,0.8398,2,6087531.5,269.16074,25354722,50,0
302,0.8410,2,3537283.75,269.16077,54784604,96,0
303,0.8436,2,9265261,513.28156,11486168,10,0
304,0.8470,2,3695878.25,513.28119,13577283,30,0
305,0.8504,2,9912008,513.28162,13206551,12,0
306,0.8540,2,6954078.5,649.34821,28518060,23,0
307,0.8573,2,3541187.25,1298.69470,33496374,67,0
308,0.8605,2,7466748,649.34833,32369684,45,0
310,0.8653,2,228649136,110.07136,1528727680,97,0
311,0.8676,2,3951371.25,110.07132,25730648,5,0
312,0.8688,2,5631909,784.41003,86205576,95,0
313,0.8723,2,219480896,649.34967,1341212032,52,0
314,0.8765,2,200343056,649.34912,1359299712,101,0
315,0.8785,2,157353200,432.89975,1142330624,76,0
316,0.8808,2,137304944,649.85101,710304512,39,0
317,0.8827,2,115524936,649.85089,940237568,89,0
318,0.8847,2,110871408,433.23404,750753152,74,0
319,0.8870,2,9033058,648.84607,43875940,30,0
320,0.8902,2,5481473,1297.69165,47091244,60,0
321,0.8935,2,9652660,648.84619,49040632,26,0
322,0.8969,2,3522649.75,269.16080,56356400,92,0
323,0.8981,2,2349542,110.07133,20180878,66,0
324,0.9018,2,6392935.5,649.34821,25894988,23,0
325,0.9051,2,3386835.75,1298.69458,30306446,72,0
326,0.9084,2,7278594.5,649.34851,31751088,48,0
327,0.9119,2,2353542.75,583.29907,11051220,23,0
328,0.9155,2,1906342.88,1138.60278,11358662,59,0
329,0.9192,2,2302768,583.29883,11126020,37,0
331,0.9243,2,237579392,110.07135,1629382016,98,0
332,0.9266,2,152573904,110.07133,1002111296,92,0
333,0.9278,2,5142697,784.40997,79153904,100,0
334,0.9335,2,246638944,649.34930,1424258944,46,0
