Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
815137	25879	58.1652	2	8.776E+06	765608	420.2421	56.49	360	1755	HCD-HMSn
815137	25880	58.1674	2	7.2337E+06	406289	698.4014	74.15	460	2172	HCD-HMSn
815137	25881	58.1689	2	4.9611E+06	438601	442.2742	82.29	524	2448	HCD-HMSn
815137	25882	58.1708	2	6.0899E+06	532643	130.1416	109.2	552	2966	HCD-HMSn
815137	25883	58.1730	2	5.1447E+06	258004	129.1319	48.3	519	2455	HCD-HMSn
815137	25884	58.1752	2	2.6452E+06	182842	129.1318	39.65	305	1523	HCD-HMSn
815137	25885	58.1764	2	3.0931E+07	1.8063E+06	629.359	98.67	747	4219	HCD-HMSn
815137	25886	58.1780	2	3.6995E+06	188364	679.375	37.91	446	2018	HCD-HMSn
815137	25887	58.1802	2	3.8799E+06	212945	404.2837	64.87	604	3550	HCD-HMSn
815137	25888	58.1824	2	2.9564E+06	189859	1126.552	39.66	422	2374	HCD-HMSn
815137	25889	58.1843	1	3.0013E+09	6.5689E+07	652.3631	275.2	31784	31784	HMS
815137	25890	58.1865	2	5.4409E+07	5.0862E+06	129.1319	65.61	389	1388	HCD-HMSn
815137	25891	58.1887	2	1.1104E+07	438403	248.1609	73.07	890	5475	HCD-HMSn
815137	25892	58.1899	2	1.2655E+07	1.4017E+06	129.1318	117.3	510	1919	HCD-HMSn
815137	25893	58.1911	2	9.9973E+06	927296	128.1347	67.11	340	1589	HCD-HMSn
815137	25894	58.1923	2	1.2005E+07	825965	110.0719	69.55	504	2814	HCD-HMSn
815137	25895	58.1935	2	2.7731E+06	295123	547.3422	45.51	337	962	HCD-HMSn
815137	25896	58.1957	2	3.5485E+06	289958	870.4446	74.38	508	2630	HCD-HMSn
815137	25897	58.1978	2	3.4322E+06	219490	130.1416	67.93	479	2407	HCD-HMSn
815137	25898	58.2000	2	1.0063E+06	67680	210.9462	16.26	216	866	HCD-HMSn
815137	25899	58.2022	2	1.2332E+06	82879	348.2573	33.77	355	1506	HCD-HMSn
815137	25900	58.2043	2	1.6596E+06	116737	128.1349	38.04	375	1386	HCD-HMSn
815137	25901	58.2065	2	2.8199E+06	209141	129.1381	58.85	491	2338	HCD-HMSn
815137	25902	58.2084	1	3.0307E+09	6.5161E+07	652.3628	316.9	34787	34787	HMS
815137	25903	58.2106	2	3.8529E+06	272475	130.1415	68.5	511	2907	HCD-HMSn
815137	25904	58.2127	2	2.4197E+06	161646	451.3209	56.84	426	2248	HCD-HMSn
815137	25905	58.2139	2	2.118E+07	2.0761E+06	247.1082	66.05	415	1815	HCD-HMSn
815137	25906	58.2151	2	7.8981E+06	811740	120.0812	61.47	383	1472	HCD-HMSn
815137	25907	58.2166	2	7.2877E+06	1.0716E+06	130.1352	161.9	467	2026	HCD-HMSn
