Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Ion_131.144	Weighted Avg Pct Intensity Correction	Ion_126.128_SignalToNoise	Ion_127.125_SignalToNoise	Ion_127.131_SignalToNoise	Ion_128.128_SignalToNoise	Ion_128.134_SignalToNoise	Ion_129.131_SignalToNoise	Ion_129.138_SignalToNoise	Ion_130.135_SignalToNoise	Ion_130.141_SignalToNoise	Ion_131.138_SignalToNoise	Ion_131.144_SignalToNoise	Ion_126.128_Resolution	Ion_127.125_Resolution	Ion_127.131_Resolution	Ion_128.128_Resolution	Ion_128.134_Resolution	Ion_129.131_Resolution	Ion_129.138_Resolution	Ion_130.135_Resolution	Ion_130.141_Resolution	Ion_131.138_Resolution	Ion_131.144_Resolution
811913	21126	hcd	640.03	1061989.25	640.0228	568305.18	559631.13	205897.69	174552.38	0	224331.12	55153.81	55224.87	235689.82	0	113519.26	216343.86	6.7	176.32	65.37	69.59	184.06	75.31	30.09	24.02	75.23	99.29	38	70.07	67102	65902	66102	66806	65302	65002	63902	66002	66002	64702	65702
811913	21128	hcd	665.9	2840310.25	665.905	1352944.23	265531.68	511459.89	420386.6	0	225183.82	33071.65	41475.76	346232.78	0	88777.36	282688.22	6.8	153.29	293.88	253.22	789.38	144.83	70.7	33.72	194.55	123.82	56.78	159.7	67502	67302	66702	66806	67702	65502	65002	66502	66702	65202	65802
811913	21129	hcd	630.02	1624095	630.0193	693685.82	255730.9	693685.82	305768.06	0	182583.87	0	178534.94	92914.94	0	188862.32	314727.2	6.1	85.78	229.12	109.49	81.73	69.6	37.2	64.82	34.52	87.31	62.96	105.74	66602	67106	66102	66402	65902	64902	65702	65102	65802	65402	65806
811913	21130	hcd	598.87	4253642.5	598.8695	723752.04	119149	291715.55	263308.68	723752.04	182685.03	13862.5	22355.99	80261.49	0	126179.59	267823.73	6.1	73.04	177.28	166.13	448.18	121.43	36.07	24.96	50.28	191.84	75.56	162.88	66602	67102	66402	67006	66502	64602	62902	65300	66702	66002	65702
811913	21132	hcd	549.31	539381.69	683.8816	221366.57	63202.47	221366.57	120841.17	0	93391.04	0	38236.59	92601.19	0	76145.86	133185.36	4.9	46.28	159.43	92.28	98.09	74.95	56.54	35.58	71.01	145.03	57.05	99.99	66002	67306	65802	66302	66102	65102	64502	65902	66502	65502	65402
811913	21133	hcd	666.83	1275331.63	513.3355	513763.61	226706.82	267449.89	142766.36	0	294405.91	0	26878.55	513763.61	0	498614.31	229192.05	5.4	63.86	75.42	46.46	123.25	86.34	31.15	13.02	150.49	32.35	144.73	64.88	66002	65902	65802	66802	66002	64902	60702	66406	65102	65702	66302
811913	21134	hcd	571.3	444829.28	359.204	97685.76	55769.98	97685.76	51854.17	0	58622.91	29411.41	18166.81	49202.43	0	34310.03	56798.17	4.8	57.8	99.3	58.44	62.24	63.91	34.01	23.63	51.47	74.58	35.71	58.33	65902	66506	65402	65602	66102	64802	64802	65402	65702	65002	65002
811913	21135	hcd	470.28	8796079	421.7511	1053164.61	63317.89	50353.4	50301.39	0	41343.45	26108.01	29275.07	1053164.61	0	45037.4	40357.97	9.9	69.52	54.59	60.74	63.51	49.6	63.72	36.34	1114.44	89.02	92.65	45.02	65702	65602	66202	65402	65802	65602	65802	66606	70602	65802	65402
811913	21137	hcd	578.78	3703772.25	578.7767	536782.44	151243.57	175331.39	194826.64	536782.44	270429.52	0	9568.1	119995.45	0	106314.78	217956.07	5.3	47.89	55.69	66.14	173	89.33	37.24	11.11	39.55	116.92	34.28	71.21	65702	65602	66002	66706	65802	65102	58002	65202	65602	64002	65502
811913	21138	hcd	630.02	2122362.5	630.0189	864431.06	270609.61	864431.06	388693.5	239607.65	196089.31	122906.48	177018.28	121923.28	0	207151.28	348781.68	6.2	71.74	224.46	108.17	80.93	59.55	36.53	51.01	34.8	89.6	54.27	92.25	66302	67406	65902	66302	65702	65502	65802	64102	66302	66002	66006
811913	21139	hcd	410.77	5416884.5	410.7677	1184531.64	83591.51	175600.52	344472.93	0	99180.3	11535.14	42955.21	524965.05	0	427514.91	1184531.64	7.2	79.6	161.83	326.01	184.13	113.49	34.66	45.57	482.95	103.8	397.49	1050.75	66202	67002	67606	66702	66302	64902	65302	66402	67202	66600	66604
811913	21140	hcd	481.01	1295481.25	481.0059	373169.07	239927.58	373169.07	286462.9	0	182501.12	53134.11	58100.02	106189.39	214881.6	89353.05	263901.61	4.9	191.12	293.61	243.44	273.04	161.31	59.23	58.44	87.17	176.99	72.07	208.83	67002	67306	67102	66802	66702	65602	65402	65802	66302	66702	65906
811913	21142	hcd	640.89	3790820.25	640.8857	1265535	481109.67	1265535	321327.82	291523.22	152937.21	92669.01	37484.49	214716.57	0	171643.89	362367.35	8	142.27	367.92	105.95	114.7	51.91	34.2	16.16	64.68	98.33	51.5	106.73	67202	67006	66102	66702	65102	65302	62102	65502	66402	65202	65906
811913	21143	hcd	745.9	1668922.75	745.8951	364567.06	197254.56	308824.2	318134.05	0	364567.06	99663.36	51013.22	119587.46	0	225013.22	274407.95	4.6	95.11	146.71	161.88	132.89	185.24	55.82	38.68	62.49	172.5	107.67	134.45	66502	66602	66702	67002	66906	66002	64602	66202	65602	65602	66102
811913	21144	hcd	707.87	1482046	707.866	471582.95	382636.35	466584.81	257862.89	0	257795.2	0	33780.34	153416.62	0	199383	187158.42	5.4	226.23	274.67	172.2	302.02	164.39	69	33.24	96.85	167.36	119.33	114.3	67302	66802	67202	67406	66602	66002	63802	66702	65702	65902	66202
811913	21145	hcd	491.31	17262712	491.3063	1766709.81	467223.25	252417.57	555623.18	0	765501.09	0	777652.06	1766709.81	0	1653929.28	622816.17	3.4	150.53	80.11	192.28	85.41	261.23	47.14	262.02	566.91	200.43	528.4	197.02	66402	65902	67002	66602	66602	66802	66302	66906	66502	66702	67102
811913	21146	hcd	697.04	951142.69	697.0438	605883.23	126840.61	182934.9	218188.7	0	315520.39	0	75038.89	55518.61	0	51783.76	148638.53	5.3	56.34	81.64	102.51	275.4	147.08	111.71	47.73	29.99	242.49	23.23	72.23	65702	66402	66702	67006	66802	66302	65702	66500	66102	63302	65302
811913	21147	hcd	830.94	2083800.38	830.9395	396628.88	145898.47	309692.6	155932.78	0	166841.01	0	2174.39	79930.48	0	108658.46	162384.29	5.1	82.44	173.27	95.15	234.87	99.46	11.28	8.65	45.79	80.6	60.95	91.17	66402	66802	66002	67206	65802	60900	59400	65302	64902	65302	66202
811913	21148	hcd	797.95	830841.31	765.9028	378503.4	57065.46	73114.85	378503.4	0	152180.84	250822.82	36906.79	67063.21	0	38716.24	166434.14	4.9	34.42	42.92	223.35	142.96	103.61	150.75	30.99	46.22	172.57	23.4	99.81	65102	65902	66706	66702	65902	66002	65102	65402	66502	63502	65302
811913	21150	hcd	495.34	72477400	495.3425	2313748.58	1320745.33	2294160.74	2313748.58	0	1205338.19	118454.89	219596.23	619702.1	0	545878.23	2004078.16	5.9	248.47	423.85	453.22	255.38	255.29	39.18	61.86	117.98	315.78	103.66	374.22	67502	67502	67106	67302	66902	65002	65502	66102	66502	65802	66106
811913	21151	hcd	538.33	3955885.25	806.4837	337706.5	328129.65	99053	125953.41	0	204463.17	75203.03	37480.53	157153.29	0	337706.5	164824.64	5.7	151.37	45.44	70.7	84.95	97.89	40.39	24.9	77.07	101.99	152.3	76.45	66806	64802	66302	66602	66702	65902	63502	65902	65902	65406	66002
811913	21152	hcd	505.96	1405812.13	297.6822	167223.92	63438.34	97110	91097.32	0	76266.36	97341.21	36967.95	67924.3	0	55465.46	61531.96	3.4	33.23	50.59	50.55	92.22	43.61	56.13	23.25	38.59	66.96	29.8	33.77	64902	65602	65502	66506	64302	65802	63102	64802	64702	64302	63802
811913	21153	hcd	460.98	3074839.75	460.9792	794860.06	203055.39	794860.06	301041.78	0	299728.98	53668.88	30499.08	191027.9	0	142862.87	382099.21	5.9	161.93	620.25	252.55	403.24	251.79	67.68	47.64	151.42	383.17	114.29	302.86	67002	67506	67302	67702	66602	66102	65402	67202	66602	66202	66502
811913	21154	hcd	374.24	7178909.5	374.2404	1099624.44	119642.33	1099624.44	386321.55	0	140037.05	0	23379.59	41851.66	0	42041.34	306815.25	8.7	99.04	884.58	323.3	221.07	136.13	102.61	32.05	39.48	238.64	34.73	251.59	66502	67606	67502	66902	66702	66102	64402	66102	66202	67300	65606
811913	21156	hcd	552.32	16557577	552.5723	2919139.37	36911.46	19284.76	47730.1	0	78233.86	0	96532.61	7333.19	0	45727.2	44929.29	13.4	7.98	4.1	11.08	18.99	17.92	610.34	21.61	34.59	12.15	9.54	9.7	67400	44900	61800	63102	63502	66606	73200	64402	62702	58800	59100
811913	21157	hcd	744.89	2792314.75	744.8937	877096.62	523517.19	780121.78	723821.7	0	715372.43	167209.11	37944.21	213000.99	0	205385.89	423671.13	5.2	231.81	339.32	339.76	205.54	335.63	85.54	44.99	98.18	383.27	90.89	193.04	67202	67502	67206	66902	67302	65902	64702	67502	66002	65902	66202
811913	21158	hcd	741.69	575357.63	741.4183	219551.24	58099.27	146162.68	124023.36	0	160636.42	22997.89	16482.72	80023.97	0	62840.72	134551.3	4.6	32.59	80.63	72.44	101.05	93.8	19.54	17.48	45.14	121.92	35.44	76.27	64602	66802	65402	67102	66202	63102	62202	65002	65906	64102	65302
811913	21159	hcd	531.33	4671578.5	531.3682	564092.49	437165.13	248352.33	135393.79	0	193741.91	73026.98	41857.11	122622.39	0	156486.79	151695.87	6.4	185.81	105.96	73.03	247.99	87.16	46.56	25.52	55.24	115.17	67.22	67.1	67202	66102	66002	67206	65902	65902	63402	66102	65602	64802	66002
811913	21161	hcd	479.04	6387480	436.7744	893715.69	279897.06	631886.98	569476.91	0	664563.69	68493.36	33056.76	306544.26	0	222768.02	486725.58	4.8	45.53	100.99	96.32	130.83	112.66	19.67	15.27	49.63	142.59	36.6	80.61	65902	66402	66502	67002	66302	63102	63902	66102	66006	64402	65702
811913	21162	hcd	604.36	4925804.5	604.3604	585278.27	180379.21	433949.79	238314.57	579972.95	223650.19	40570.37	19126.57	120410.88	0	146925.44	165177.31	5.8	69.76	166.22	98.08	235.26	92.89	30.32	18.77	48.16	223.1	56.76	69.49	66502	66402	66502	66906	65602	64402	62402	66502	66402	65102	65902
811913	21164	hcd	623.85	3219105.25	623.8467	381779.29	58708.61	214054.22	186944.55	0	252673.76	43541.64	45205.12	139044.5	0	143708.99	173307.1	4.8	20.63	73.73	67.15	136.54	91.36	23.91	22.84	49	96.71	49.74	61.02	62602	66602	66202	66606	66202	64002	63802	65902	65602	64902	65602
811913	21165	hcd	672.34	3069459.25	672.3459	481064.13	211087.68	481064.13	256203.6	0	300847.44	0	31421.75	168550.81	0	121023.66	313626.97	5	72.02	161.64	93.57	154.23	107.64	33.58	19.42	58.15	117.6	41.88	106.63	66702	67306	65702	66902	65602	65202	64302	65702	66102	64802	66002
811913	21167	hcd	976.57	809360.5	130.1351	864775.32	16808.08	17373.13	12874.97	0	3726.63	0	2470.56	864775.32	0	58644.69	12343.64	10.8	8.52	8.76	7.18	12.92	2.36	9.94	1.32	429.31		46.67	6.07	60800	58400	58300	61402	43600	60700	45100	66306		64602	65900
811913	21168	hcd	673.88	928525.19	673.8787	236292.8	231505.92	136760.69	137215.65	0	132339.51	82953.82	51151	48383.01	0	70045.56	135447.55	4.9	129.87	76.05	87.54	104.28	79.91	51.78	35.99	30.06	132.44	38.81	77.51	66706	65402	66302	67002	66002	65702	64502	66202	65406	64502	65302
811913	21170	hcd	591.37	5795460.5	591.1199	758849.47	42897.06	232934.72	647849.78	0	323272.09	61771.66	76155.88	241157.26	0	45256.12	237130.03	6.9	8.8	44.29	124.29	93.47	70.21	18.27	21.96	45.75	143.44	10.23	48.86	60400	65202	66506	66902	65602	63402	63602	66402	65802	61900	65102
811913	21171	hcd	908.76	584406.69	1252.5876	409402.55	52003.2	45590.14	75390.98	0	284176.75	0	997.44	409402.55	0	272617.66	123371.97	5.5	22.55	19.42	35.97	9.2	124.2	21.8	9.18	177.71	71.31	121.47	54.21	64002	64402	65202	61600	66502	63302	59500	66206	66202	65802	65402
811913	21172	hcd	466.61	711673.63	458.3093	168851.1	102065.85	103397.57	66722.45	0	108709.62	57322.69	24375.17	49839.6	0	45730.69	75308.48	4.7	83.94	84.71	62.43	145.71	93.32	55.61	26.85	43.86	77.74	38.23	62.9	66702	66202	65702	66706	66102	65802	64002	65202	65002	65302	65602
811913	21173	hcd	429.26	2918297	429.2925	343582.82	166458.14	262833.81	238944.15	309593.88	185487.28	44074.69	54651.04	233598.58	0	87558.82	217283.37	4.9	79.37	124.26	120.72	157.08	96.98	32.91	35.54	112.12	166.3	45.26	106.79	66602	66402	66502	67102	66102	65302	64302	66102	66506	65102	65802
811913	21174	hcd	585.64	582523.19	585.812	142235.27	85954.46	142235.27	82946.15	0	100079.59	0	40851.25	50023.65	0	64662.6	111279.16	4.4	29.2	47.94	30.85	47.91	36.37	17.03	17.07	18.28	49.22	22.04	38.42	64702	65702	64102	65802	65002	63602	61802	62602	65406	63002	64002
811913	21176	hcd	443.3	32663156	443.2999	278818.82	77216.68	197464.18	115362.97	278818.82	84474.83	118217.27	102604.7	52148.37	0	135920.35	104091.58	4.3	32.43	82.17	51.08	123.64	39.92	56.07	47.73	26	116.95	56.45	46.59	65602	66402	65302	66406	65702	64902	65302	64202	66202	65502	64502
811913	21177	hcd	468.66	6690411	468.6579	1168316.26	33012.65	226713.09	75149.88	0	65821.74	0	18505.07	65174.33	0	53984.71	79130.89	9	35.39	239.78	83.23	391.03	80.46	55.52	60.94	71.25	1215.42	58.47	124.29	65202	67002	66002	66902	65102	65902	65602	74000	66206	64602	66102
811913	21179	hcd	782.4	1553145.38	782.4036	355291.08	131405.92	355291.08	168160.43	0	230701.81	0	46926.98	166061.1	0	150914.4	189685.35	4.4	95.34	253.76	130.52	241.49	174.51	103.43	48.25	124.66	206.49	110.06	139.43	66802	67006	66302	67302	66502	66402	65202	66602	65802	65602	66402
811913	21180	hcd	514.81	2608964.5	671.373	254423.06	108494.6	254423.06	165049.43	0	168243.14	38862.91	68865.87	51596.29	0	82249.17	113400.16	4.9	48.82	112.62	78.48	73.88	80.93	21.76	37.17	24.79	92	36.52	52.22	65502	66506	66002	66602	66202	63702	64602	63802	65302	64102	65002
811913	21181	hcd	634.06	2408170	634.0638	1118849.71	194328.12	191375.79	290950.77	209090.25	481813.98	0	41277.04	1118849.71	0	492904.65	353396.52	5	62.64	60.7	99.69	71.7	159.22	45.79	23.88	353.13	93.56	165.68	111.72	66202	65802	66102	66302	67002	65702	64602	66306	66602	66202	65702
811913	21183	hcd	669.89	3414621.75	669.8887	735938.84	218192.79	735938.84	488980.87	0	359970.36	0	74107.93	229478.53	0	172178.26	599070.62	5.8	70.19	231.01	161.72	142.95	124.44	34.51	31.99	73.67	101.19	55.28	185.61	66302	67206	66302	67002	66302	65002	63802	66302	66202	64802	66006
811913	21184	hcd	617.34	5038785.5	617.3776	960281.08	635213.1	499675.74	499413.97	960281.08	767710.4	0	6551.01	184605.25	0	191365.43	397543.97	5.6	125.79	98.7	110.32	197.44	158.2	56.5	14.45	39.36	163.55	38.17	81.94	67302	66202	66802	67006	66502	65202	62302	65702	66102	64502	65602
811913	21185	hcd	522.86	8108420.5	522.8635	556647.65	161394.79	298426.78	300133.37	0	398674.06	120764.5	64197.08	132793.77	556460.83	151951.7	192476.97	5	58.23	107	113.97	208.49	151.14	56.11	36.65	51.19	200.48	55.56	74.91	65802	66902	66602	67306	66602	65702	64302	66402	65902	65202	65402
811913	21187	hcd	653.85	4119954.5	653.8502	719681.33	229162.52	305264.35	314998.05	0	333759.13	48386.46	86941.91	96057.87	0	156161.12	298574.02	4.8	51.66	68.61	76.06	94.78	81.5	17.02	28.78	23.55	165.99	36.09	73.08	65502	66202	66302	66802	66202	61902	64502	65300	65806	65102	65402
811913	21188	hcd	865.44	190864.67	982.4274	163401.84	78866.6	92211.89	97689.33	0	69771.29	13986.08	10605.64	70311.46	0	73028.74	163401.84	5.6	32.17	36.98	42.32	28.28	30.86	7.9	6.25	28.98	19.65	29.64	64.42	64702	65902	65306	64302	64702	58400	64300	63202	62002	64202	65206
811913	21189	hcd	724.39	1617539	724.3941	327104.94	108072.77	309109.38	327104.94	0	225488.73	63594.32	41572.91	85412.5	0	91480.78	311808.4	5	62.58	174.67	192.57	155.83	141.12	45.52	33.91	51.18	128.04	52.57	176.88	66502	67302	66906	67202	66702	65202	64302	65002	65902	65602	66106
811913	21191	hcd	620.36	4580614.5	620.3647	621699.19	291737.6	422769.64	468304.69	0	309857.28	0	62779.07	231765.47	0	235995.58	621699.19	4.9	79.94	113.74	134.12	97.78	92.73	127.21	23.73	69.74	88.12	64.08	165.14	66602	66802	66806	67002	66202	66302	63602	66602	65702	66002	66406
811913	21192	hcd	582.99	835146.44	582.8362	311488.53	85474.75	121552.9	104527.97	0	162580.79	45362.31	46607.19	53886.17	0	63631.38	95181.61	5.1	34.06	47.99	44.82	81.77	67.57	22.83	25.29	22.57	122.18	25.2	40.66	64602	66002	65702	66302	65802	64502	64102	65202	65906	63602	65102
811913	21194	hcd	630.39	3598679.25	630.3921	824002.57	339454.12	375061.81	188912.09	0	331703.87	59891.88	278084.33	237564.52	0	189415.1	274432.96	4.9	136.05	149.41	87.81	217.7	141.14	38.76	126.59	96.76	331.18	77.58	118.26	67302	66702	65802	67102	66202	65002	66102	66602	66506	65802	66202
811913	21195	hcd	669.97	7049535	669.8887	771483.03	199582.9	771483.03	562660.49	0	423368.52	59831.6	58674.39	251223.66	0	186297.88	631401.58	5.9	46.87	177.2	135.24	119.13	107.17	21.96	21.04	59.48	80.2	44.51	145.55	66302	66806	66302	66802	66302	63202	62302	65402	66002	64902	65706
811913	21196	hcd	387.75	3769380.5	387.7458	577290.3	200537.13	577290.3	269180.19	0	298941.38	71827.46	46262.03	111661.07	0	118264.68	310032.32	4.9	198.67	564.1	283.97	555.55	313.28	104.02	73.87	115.24	437.59	117.64	311.92	67102	67806	67102	66902	67702	66302	66002	67002	66502	67002	65902
811913	21197	hcd	548.81	3475734.5	548.8149	194837.44	52684.69	114745.19	71993.15	0	92774.48	26466.85	17688.87	41544.97	0	48066.62	81270.43	4.7	39	84.21	56.79	149.26	72.05	28.56	19.82	32.04	111.29	35.54	61.87	65102	66602	65602	66606	66002	64902	62302	64402	65402	64802	65402
811913	21199	hcd	606.54	2971969.25	606.8506	372569.67	47894.3	119347.15	119954.14	0	299580.62	0	40890.1	372569.67	0	101001.58	103977.27	4.6	18.41	44.67	48.15	52.59	115.09	133.85	24.36	142.55	112.03	42.04	41.43	63302	65802	65902	65202	66002	66502	62602	66906	65902	63602	64802
811913	21200	hcd	587.65	257605.59	587.8366	65659.82	37905.92	57227.62	38615.43	0	56194.49	0	28453.39	44337.43	0	48945.11	65659.82	3.6	19.85	29.52	21.96	32.19	30.75	17.95	16.97	24.01	32.94	25.41	33.96	63002	64802	63102	64502	64402	63102	62702	64202	64602	64102	63906
811913	21201	hcd	425.28	4392312.5	425.2774	1052588.35	168505.29	176913.35	211575.41	0	1052588.35	223827.84	13235.79	258061.29	0	227274.33	272736.35	6	125.93	130.48	178.03	148.41	787.79	175.47	63.09	201.35	376.11	170.98	209	67002	66602	66502	67200	67306	66202	65302	66702	67002	66702	66402
811913	21203	hcd	438.76	7864707	438.7616	904550.14	181103.52	205053.54	254841.8	0	383107.03	0	78313.39	63570.05	0	59424.08	227730.3	5.8	118.87	135.98	178.27	596.64	261.23	116.11	74.34	45.89	359.72	39.24	156.49	66702	66902	67402	67006	67402	66302	66102	68202	65902	65402	66302
811913	21204	hcd	798.41	8352399	798.4041	886473.86	198831.48	51083.43	384338.69	0	128543.97	0	17181.35	120068.41	0	95634.45	604987.96	8.1	166.13	47.26	332.17	735.83	128.41	75.55	22.42	102.1	103.88	81.57	493.77	66702	65100	67102	67106	67202	65902	62802	67102	65702	67302	66202
811913	21205	hcd	503.34	7872307	503.3395	600534.53	196680.93	600534.53	184167.3	0	236936.77	73274.25	105257.58	106673.43	0	103782.3	216620.55	5.6	119.63	359.54	122.48	205.61	152.21	56.35	75.85	67.47	188.23	63.83	134.26	66802	67306	66502	66902	66802	65902	66202	66102	65902	65402	66002
811913	21206	hcd	775.41	841827.94	775.4051	159410.21	85762.57	129554.66	109410.89	0	129136.55	40215.42	24701.37	91557.4	0	79768.01	128352.57	4.1	119.73	177.92	162.56	212.53	188.37	69.46	49.44	128.86	220.92	111.29	178.56	67102	67202	66602	67302	66802	66002	65002	66402	66606	66302	66102
811913	21208	hcd	473.82	8765923	473.8201	709771.71	484017.62	709771.71	259223.77	0	448593.59	100627.72	125974.5	138604.96	0	261474.32	365928.98	6	219.59	319.18	137.27	262.97	213.09	61.45	74.21	68.41	227.06	118.81	170.54	67102	66606	66702	67202	66602	65902	65602	66102	65902	66102	66302
811913	21210	hcd	476.04	3315292.75	476.3476	318165.37	233060.54	262423.86	198082.65	0	191042.92	59457.39	41379.85	181618.65	0	116242.59	158489.31	4.7	120.24	134.31	112.36	174.1	105.87	42.65	30.72	95.05	146.2	61.37	83.58	67202	66802	66502	66906	65802	65702	64802	66402	65902	64702	65702
811913	21211	hcd	364.24	2472604.5	364.2374	195967.53	83870.13	177907.15	77991.16	0	162608.77	34930.35	147977.95	195967.53	0	165389.09	84187.16	4.3	191.57	399.84	196.38	372.33	385.13	110.25	351.31	445.99	168.06	377.57	188.44	67002	67706	66902	67402	66802	66702	66602	66802	66702	66302	66602
811913	21213	hcd	620.37	4775916	620.3643	589875.83	238045.23	296077.34	383068.23	0	253768.41	427606.51	85063.3	184567.05	0	179670.99	589875.83	4.5	76.34	93.99	129.03	122.57	90.02	142.4	33.76	67.14	89.11	57.96	185.45	66602	67402	66602	66702	65702	65802	65002	66202	65502	65200	65606
811913	21214	hcd	473.33	6298715	473.3282	543433.49	263360.89	447624.63	332182.46	0	374797.1	0	86468.75	162028.03	0	164142.78	266361.74	4.1	174.16	293.13	235.16	381.05	263.03	107.67	79.58	112.74	334.3	109.19	181.73	66402	67302	67402	66506	67502	66202	66202	66602	66502	66302	65902
811913	21216	hcd	628.32	4824450.5	628.3198	435792.44	175363.71	435792.44	206466.75	0	227883.69	0	27502.85	175021.65	0	106321.69	195663.88	5.3	70.5	172.87	89.15	151.13	96.91	28.67	18.98	70.92	107.48	44.17	79.8	65902	67006	66402	66602	66502	63602	62402	66002	65802	65402	65602
811913	21217	hcd	648.84	2613500	648.8366	370231.25	90083.98	239288.75	163048.19	0	197506.35	23225.63	46925.79	92838.89	0	60180.9	135621.9	5	55.03	144.97	105.06	190.48	128.52	26.73	41.92	58.17	228.24	38.54	89.56	65702	67102	66802	66902	66902	64202	65202	66602	66106	64802	65902
811913	21218	hcd	480.78	2393844.75	685.4368	122889	57524.12	122889	72663.51	85087.38	69856.92	0	40674.61	46673.09	0	47639.37	73303.82	4.3	50.82	106.58	68.23	82.85	66.04	35.18	40.54	42.59	84.07	41.99	64.96	65802	66506	65702	66602	65602	65202	65202	65202	65502	64902	65402
811913	21219	hcd	673.91	2003920.13	673.9087	1313103.83	1313103.83	113900.81	0	115904.8	93571.91	57038.94	46748.57	42232.83	0	61103.84	97386.97	10.8	997.53	86.02	76.2	95.43	73.85	48.63	41.42	35.28	89.08	46.48	75.06	67406	67002	65402	66402	65702	66202	64802	65102	65906	65002	65702
811913	21221	hcd	908.76	807636.31	1252.5884	554728.5	81490.66	63098.9	69393.5	32103.43	362348.97	41040.23	9484.13	554728.5	0	324645.07	129453.64	5.9	27.42	20.9	27.09	12.66	122.16	19.3	11.45	185.31	60.73	113.22	44.26	64802	63802	65102	62700	66502	64002	60802	66206	65802	65702	65902
811913	21222	hcd	435.25	3771153	435.2462	458102.19	228725.32	458102.19	237380.4	0	255010.49	62603.62	35918.6	105626.93	0	70282.92	235515.37	5.2	187.69	371.29	210.96	344.12	222.24	72.06	49.31	89.11	304.09	59.51	198.26	67002	67706	66702	66402	67202	65802	65502	66502	66202	66502	65502
811913	21223	hcd	413.74	1975607.88	413.7433	531530.48	150601.78	224804.65	228649.42	0	220530.88	118705.58	41624.03	100695.86	0	110704.15	199572.9	5.2	177.53	262.25	282.46	633.86	274.48	173.19	78.01	123.93	565.6	127.68	241.51	66902	67302	67502	67306	67802	66402	66302	67302	66702	66402	66202
811913	21225	hcd	664.7	1234067.38	664.6993	310199.36	44178.53	158645.68	227570.22	0	107111.75	84901.17	29701.5	75615.45	0	48937.74	251852.41	4.9	27.38	95.7	139.9	194.52	74.2	62.52	24.44	48.18	114.74	30.51	151.44	64402	66702	67002	66806	66402	65802	63602	65702	65802	65102	66002
