Dataset	ParentIonIndex	MZ	SurveyScanNumber	FragScanNumber	OptimalPeakApexScanNumber	PeakApexOverrideParentIonIndex	CustomSICPeak	PeakScanStart	PeakScanEnd	PeakScanMaxIntensity	PeakMaxIntensity	PeakSignalToNoiseRatio	FWHMInScans	PeakArea	ParentIonIntensity	PeakBaselineNoiseLevel	PeakBaselineNoiseStDev	PeakBaselinePointsUsed	StatMomentsArea	CenterOfMassScan	PeakStDev	PeakSkew	PeakKSStat	StatMomentsDataCountUsed
0	149	893.4357	7466	7468	7488	-1	0	7422	7587	7488	23875	3.324	43	1.6989E+06	14487	7181.7	7056	27	787871	7491	19.5	0.0244	0.3112	10
0	150	590.2714	7466	7469	7444	-1	0	7367	7587	7444	2969.6	3.025	64	287461	2937.1	981.7	766	15	120689	7453	23.1	0.1846	0.2764	11
0	151	505.199	7466	7470	7488	-1	0	7367	7587	7488	1335.9	2.053	121	158260	2313.5	650.73	745	27	48392	7479	27.2	-0.3859	0.344	12
0	152	656.476	7466	7471	7433	-1	0	7301	7587	7433	7097.6	2.735	81	774385	3094.6	2594.8	2619	27	288690	7429	22.9	0.0653	0.2976	11
0	153	494.2774	7466	7472	7455	-1	0	7378	7587	7455	3423.6	3.325	81	259491	2422.4	1029.7	831	16	88157	7459	21	0.1193	0.2875	10
0	154	1068.0198	7466	7473	7455	-1	0	7367	7587	7455	2316.6	2.339	79	239790	2093.4	990.36	771	27	74959	7455	23.3	0.0171	0.312	11
0	155	809.9272	7466	7474	7510	-1	0	7444	7587	7510	5464.9	1.264	70	552740	3864.6	4324.4	2651	14	12134	7511	8.76	-0.0815	0.4254	5
0	156	918.5704	7466	7475	7499	-1	0	7433	7587	7499	18049	5.375	34	875729	6100.7	3357.9	4709	27	517895	7502	18.6	-0.0323	0.3011	9
0	157	1184.5106	7466	7476	7455	-1	0	7367	7587	7455	2904.5	2.203	64	319625	3564.1	1318.2	1003	27	96018	7455	21.5	0.0242	0.3001	11
0	158	801.6768	7477	7478	7477	-1	0	7389	7587	7477	64179	1.69	67	7.5629E+06	64179	37986	23537	27	914328	7481	22.6	0.0197	0.3323	10
0	158	801.6768	7477	7484	7477	-1	0	7389	7587	7477	64179	1.69	67	7.5629E+06	64179	37986	23537	27	914328	7481	22.6	0.0197	0.3323	10
0	159	891.4824	7477	7479	7488	-1	0	7444	7587	7488	5035	1.262	20	354817	4774.9	3990	5875	27	24354	7488	9.19	0.005	0.4234	5
0	160	826.6555	7477	7480	7499	-1	0	7389	7587	7499	2493.8	1.528	113	330727	3605.1	1632.1	811	27	44199	7492	18.2	-0.1707	0.3588	9
0	160	826.6555	7477	7483	7499	-1	0	7389	7587	7499	2493.8	1.528	113	330727	3605.1	1632.1	811	27	44199	7492	18.2	-0.1707	0.3588	9
0	161	537.3615	7477	7481	7488	-1	0	7345	7587	7488	7071.4	4.766	29	416706	4522.2	1483.7	1754	27	177220	7489	19.5	-0.0867	0.3202	9
0	162	822.7089	7477	7482	7499	-1	0	7466	7587	7499	2726.3	1.169	114	295394	2938.1	2332.2	1293	27	16063	7494	16.2	-0.3045	0.3982	8
0	163	581.5646	7477	7485	7444	-1	0	7378	7587	7444	3662.1	1.559	77	535459	3362.7	2348.3	900	27	78681	7452	22.8	0.1605	0.2995	11
0	164	966.9027	7477	7486	7466	-1	0	7367	7587	7466	3231.8	3.405	22	252997	1792.6	949.22	788	27	79059	7465	21.6	0.0124	0.3016	11
0	165	412.2137	7477	7487	7444	-1	0	7378	7587	7444	3042.6	3.147	66	263280	1761.6	966.9	1125	27	122900	7450	21.1	0.0682	0.2875	10
0	166	576.3874	7488	7489	7488	-1	0	7389	7587	7488	5080.4	1.238	113	834860	4657.2	4104.2	1325	27	76776	7474	24.4	-0.0128	0.3266	11
0	167	920.4731	7488	7490	7499	-1	0	7433	7587	7499	3514.7	3.486	41	251695	3879.8	1008.2	1086	27	106821	7499	18.4	-0.008	0.3368	9
0	168	1019.3685	7488	7491	7499	-1	0	7433	7587	7499	3034.7	2.223	71	301520	3426.3	1365.4	995	27	84976	7502	17.9	-0.0791	0.3484	9
0	169	895.546	7488	7492	7499	-1	0	7422	7587	7499	3393.9	2.355	42	285413	3221.5	1441.4	880	27	63655	7497	19.1	-0.1789	0.3319	10
0	170	1604.2374	7488	7493	7477	-1	0	7378	7587	7477	1717.4	1.464	84	210913	2378.9	1173.1	1194	27	34395	7470	22.5	-0.1767	0.3221	11
0	171	1083.3857	7488	7494	7433	-1	0	7367	7587	7433	2252.3	2.286	86	252759	2177.2	985.41	991	27	81616	7442	25.8	0.4229	0.2997	12
0	172	965.5613	7488	7495	7488	-1	0	7367	7587	7488	2949.3	2.078	86	306825	2615.2	1419.4	983	17	75511	7473	26	-0.2017	0.3309	12
0	173	889.374	7488	7496	7488	-1	0	7367	7587	7488	2782.2	3.434	87	214408	1904.5	810.24	673	27	49545	7476	26.9	-0.279	0.3271	12
0	174	1597.7107	7488	7497	7488	-1	0	7444	7587	7488	2683.9	5.534	11	69987	826.67	484.96	615	27	13415	7489	13.7	-0.0402	0.3792	7
0	175	1674.3782	7488	7498	7488	-1	0	7367	7587	7488	2581.3	5.101	11	112830	488.22	506.07	616	27	28433	7485	18.4	-0.005	0.3249	9
0	176	828.6211	7499	7500	7510	-1	0	7466	7587	7510	2290.6	1.263	62	253782	4437.3	1813.2	1157	27	14490	7506	11.3	-0.1208	0.4072	6
0	177	813.5108	7499	7501	7499	-1	0	7378	7587	7499	3056.8	1.7	78	354569	2832	1797.8	1138	27	23135	7487	18.2	-0.2339	0.3677	9
0	178	1018.6012	7499	7502	7510	-1	0	7444	7587	7510	3940.9	1.611	29	330176	3172.5	2446.9	1076	10	34955	7514	11.3	0.0749	0.3802	6
0	179	933.5465	7499	7503	7444	-1	0	7367	7587	7444	1.3380E+06	4.421	39	8.9810E+07	349206	302652	467007	27	5.3159E+07	7445	20.8	0.1446	0.3083	10
0	180	648.3239	7499	7504	7499	-1	0	7488	7587	7499	3387	0.3881	55	295521	3182	8727.9	11494	27	144824	7499	13	-0.0855	0.3727	5
0	181	973.4008	7499	7505	7499	-1	0	7488	7587	7499	2716.1	1.482	16	141190	1943.5	1832.2	1085	18	81844	7499	13	-0.0783	0.3727	5
0	182	559.3223	7499	7506	7499	-1	0	7422	7587	7499	2616.2	2.841	61	206706	2483	920.94	788	27	81586	7497	18.9	-0.0174	0.3327	9
0	183	787.2388	7499	7507	7499	-1	0	7378	7587	7499	2609.3	1.471	73	431385	2047.8	1774.2	2058	27	15153	7502	11.5	0.0576	0.3769	6
0	184	1507.8018	7499	7508	7499	-1	0	7356	7587	7499	2546.8	2.701	111	246688	2455.9	943.03	840	27	61186	7497	18.4	-0.0075	0.3287	9
0	185	760.5753	7499	7509	7510	-1	0	7455	7587	7510	2745.4	1.268	46	301089	2684.1	2165.7	635	12	15207	7511	9.47	-0.0747	0.4468	5
0	186	513.4662	7510	7511	7378	79	0	7466	7587	7499	23146	0.9449	55	2.1889E+06	17384	24495	10653	27	881076	7499	12.9	-0.1159	0.3727	5
0	187	459.6555	7510	7512	7510	-1	0	7444	7587	7510	7685.3	10.37	11	177888	7031.2	741.21	1456	27	88937	7507	18	0.0046	0.3234	9
0	188	447.2451	7510	7513	7510	-1	0	7433	7587	7510	7188.1	8.137	11	210852	6044.3	883.37	1368	27	87326	7508	18.1	-0.014	0.326	9
0	189	757.5994	7510	7514	7510	-1	0	7477	7587	7510	6589.4	1.166	45	576095	6171.5	5651.4	4470	27	27530	7502	10.5	-0.0967	0.3946	6
0	190	503.5096	7510	7515	7510	-1	0	7455	7587	7510	4744.9	10.05	11	79917	3057.5	472.36	887	27	39688	7510	16.1	0.0109	0.3268	9
0	191	850.9245	7510	7516	7444	-1	0	7400	7587	7444	6775.7	1.781	52	775892	3979.8	3804.6	1659	27	114179	7445	27.7	0.0856	0.2994	12
0	192	510.0687	7510	7517	7510	-1	0	7455	7587	7510	4184.4	8.384	11	82842	2137.3	499.11	831	27	37455	7505	16.7	-0.1092	0.3638	8
0	193	479.4812	7510	7518	7488	-1	0	7367	7587	7488	2447.4	2.327	103	291346	2089.9	1051.9	1155	27	107492	7469	30	-0.0531	0.3065	13
0	194	701.9744	7510	7519	7510	-1	0	7389	7587	7510	3963.1	2.187	14	275855	2924.7	1812	1546	27	23190	7505	11.8	-0.0529	0.4081	6
0	195	723.3226	7510	7520	7488	-1	0	7389	7587	7488	1693.7	1.822	99	213784	734.96	929.7	793	27	51663	7484	23.9	-0.2465	0.3405	11
0	196	933.4763	7521	7522	7444	-1	0	7367	7587	7444	1.3380E+06	4.421	39	8.9810E+07	98334	302652	467007	27	5.3159E+07	7445	20.8	0.1446	0.3083	10
0	197	935.4861	7521	7523	7444	-1	0	7367	7587	7444	234126	4.445	37	1.5546E+07	15162	52673	80342	27	9.1940E+06	7446	20.8	0.1306	0.311	10
0	198	650.2019	7521	7524	7521	-1	0	7466	7587	7521	7596.5	1.703	37	470417	7928.8	4459.8	3632	9	35639	7522	9.19	-0.0758	0.4381	5
0	199	765.5682	7521	7525	7510	-1	0	7444	7587	7510	2597.6	1.304	65	265995	3228.1	1992.2	1022	10	17095	7513	10.4	0.0419	0.3751	6
0	200	810.2202	7521	7526	7510	-1	0	7444	7587	7510	5464.9	1.292	70	552740	4595.4	4229.9	1926	10	15253	7511	9.04	-0.0762	0.4338	5
0	201	842.5876	7521	7527	7521	-1	0	7466	7587	7521	3352	0.8043	60	1.0280E+06	2258.4	4167.5	8111	27	129020	7522	12.4	-0.1194	0.3727	5
0	202	877.4775	7521	7528	7510	-1	0	7455	7587	7510	1913.4	2.198	73	161119	2006.5	870.5	656	27	45462	7512	15.6	-0.0112	0.3352	8
0	203	812.2712	7521	7529	7510	-1	0	7466	7587	7510	2649.2	1.074	52	321983	2847.1	2466.6	1624	27	107258	7510	12.7	-0.0753	0.3727	5
0	204	1129.5134	7521	7530	7510	-1	0	7301	7587	7510	1913.9	1.471	71	318441	1486.7	1300.8	603	18	25416	7504	14.9	-0.0888	0.3514	8
0	205	1585.7257	7521	7531	7510	-1	0	7466	7587	7510	1274	1.603	52	120396	928.48	794.98	589	27	25590	7497	19	-0.1411	0.3384	9
0	206	949.377	7532	7533	7466	-1	0	7367	7587	7466	31283	2.607	89	3.7138E+06	8503.7	11998	7349	15	1.6669E+06	7466	28.7	0.0408	0.2946	13
0	207	629.3379	7532	7534	7510	-1	0	7389	7587	7510	2918.1	1.157	85	401829	4209.1	2523	868	10	9465.3	7510	9.24	-0.0165	0.4248	5
0	208	522.3218	7532	7535	7521	-1	0	7455	7587	7521	3134.5	1.247	40	295154	3846.8	2514	854	10	14508	7517	8.45	0.2627	0.3812	5
0	209	757.4726	7532	7536	7510	-1	0	7477	7587	7510	6589.4	1.166	45	576095	3434	5651.4	4470	27	27530	7502	10.5	-0.0967	0.3946	6
0	210	609.5521	7532	7537	7444	-1	0	7378	7587	7444	8729.5	2.864	55	813846	2172.5	3047.5	2874	27	323433	7448	20.6	0.0882	0.2979	10
0	211	499.4983	7532	7538	7510	-1	0	7444	7587	7510	3529.1	1.675	64	293480	2501.1	2107.5	695	11	17355	7511	9.67	-0.0993	0.3879	5
0	212	636.5234	7532	7539	7455	-1	0	7389	7587	7455	1882.8	1.494	104	268580	1635.7	1260.3	785	27	29238	7467	24.8	0.4822	0.3747	11
0	213	799.3376	7532	7540	7488	-1	0	7389	7587	7488	3458.4	1.914	47	335500	2003.6	1806.8	1398	27	68795	7493	16.2	0.0107	0.3518	8
0	214	873.5502	7532	7541	7499	-1	0	7444	7587	7499	2312.9	1.007	86	269417	2159.5	2296	1930	27	94192	7500	12.7	-0.1365	0.3727	5
0	215	955.3528	7532	7542	7444	-1	0	7367	7587	7444	57359	3.7	64	4.5664E+06	1345.4	15502	21902	27	2.5632E+06	7447	21.9	0.1339	0.2875	10
0	216	795.1422	7543	7544	7510	-1	0	7400	7587	7510	3499.5	1.496	106	489299	2670.7	2338.6	1287	27	35294	7502	14.7	-0.236	0.3981	7
0	217	550.3785	7543	7545	7521	-1	0	7455	7587	7521	1669.2	2.883	37	116487	2415.3	578.97	625	27	33390	7519	14.1	0.0415	0.3639	7
0	218	1271.83	7543	7546	7455	-1	0	7378	7587	7455	1943	1.638	113	246709	1870	1185.9	702	27	31721	7465	21.5	0.34	0.3074	10
0	219	1100.7727	7543	7547	7521	-1	0	7477	7587	7521	1586.3	1.238	62	148000	1971.3	1281.8	761	18	52639	7520	12.5	0.0114	0.3727	5
0	220	762.9882	7543	7548	7510	-1	0	7444	7587	7510	1637.2	1.33	72	223256	1582.5	1230.9	1004	27	13044	7505	11.5	-0.0635	0.4004	6
0	220	762.9882	7543	7551	7510	-1	0	7444	7587	7510	1637.2	1.33	72	223256	1582.5	1230.9	1004	27	13044	7505	11.5	-0.0635	0.4004	6
0	221	1558.5627	7543	7549	7521	-1	0	7455	7587	7521	893.14	1.481	38	93704	1316.7	603.26	685	27	8868.2	7517	11.2	-0.1129	0.4058	6
0	222	816.2885	7543	7550	7521	-1	0	7466	7587	7521	1521.2	1.38	72	156730	1560.6	1102.6	1091	27	10631	7520	9.4	0.0568	0.4163	5
0	223	604.4498	7543	7552	7444	-1	0	7301	7587	7444	3712	1.691	94	653947	1585.7	2195	680	27	75381	7441	28.6	-0.0548	0.279	14
0	224	476.5518	7543	7553	7510	-1	0	7466	7587	7510	2441.8	1.793	39	200756	1625	1361.9	579	18	18823	7511	12.9	-0.0867	0.3669	7
0	225	620.3769	7554	7555	7444	-1	0	7367	7587	7444	7900.8	2.001	45	1.0003E+06	2878	3947.6	1768	27	196160	7450	23	0.1781	0.2921	11
0	226	844.6309	7554	7556	7521	-1	0	7466	7587	7521	1198.1	0.7315	84	226670	2419.4	1637.9	1288	27	47107	7520	12.5	-0.0009	0.3727	5
0	227	427.3999	7554	7557	7444	-1	0	7367	7587	7444	4200.8	2.165	50	480046	2269.4	1940.7	1066	16	125028	7451	21.6	0.3653	0.2764	11
0	228	811.5739	7554	7558	7521	-1	0	7455	7587	7521	2824.4	1.642	35	202347	1789.6	1720.4	760	9	77427	7520	12.5	-0.0027	0.3727	5
0	229	697.4813	7554	7559	7499	-1	0	7422	7587	7499	1833.2	1.495	131	210899	1693.3	1225.9	923	27	25981	7497	15.4	-0.1219	0.3682	8
0	230	522.2966	7554	7560	7521	-1	0	7455	7587	7521	3134.5	1.247	40	295154	1911.6	2514	854	10	14508	7517	8.45	0.2627	0.3812	5
0	231	767.6151	7554	7561	7510	-1	0	7444	7587	7510	1850.4	1.733	98	191974	1446	1067.7	674	27	32474	7505	14.8	-0.0131	0.3414	8
0	232	806.4714	7554	7562	7521	-1	0	7477	7587	7521	961.42	0.5004	55	385342	3078.2	1921.3	3100	27	38363	7521	12.6	-0.0366	0.3727	5
0	233	486.1626	7554	7563	7455	-1	0	7367	7587	7455	9363.3	3.013	59	801520	845.42	3107.9	2269	16	309532	7454	21.9	0.1218	0.2996	11
0	234	692.2523	7554	7564	7433	-1	0	7367	7587	7433	3102.6	1.497	99	475128	1287.1	2071.9	695	27	50318	7444	29.9	0.1698	0.2812	13
0	235	754.5803	7565	7566	7510	-1	0	7356	7587	7510	36870	1.75	33	3.6113E+06	21591	21071	6359	9	483551	7508	13.5	0.043	0.357	7
0	236	625.387	7565	7567	7444	-1	0	7389	7587	7444	4262	1.349	81	637509	2597.9	3158.8	891	27	51730	7448	28	0.0032	0.2789	13
0	237	842.5982	7565	7568	7521	-1	0	7466	7587	7521	3352	0.8043	60	1.0280E+06	12329	4167.5	8111	27	129020	7522	12.4	-0.1194	0.3727	5
0	238	923.166	7565	7569	7499	-1	0	7444	7587	7499	2786.9	1.443	75	194714	2370	1932	1797	27	71259	7499	12.6	-0.0868	0.3727	5
0	239	870.3984	7565	7570	7378	20	0	7543	7565	7565	2427.7	0.0552	11	63968	2033.8	43958	93825	27	0	0	0	0	0	0
0	240	865.4445	7565	7571	7466	-1	0	7367	7587	7466	1929.2	2.118	135	195489	2361.4	911.01	902	27	8394.4	7470	12	0.0664	0.3912	6
0	241	804.306	7565	7572	7499	-1	0	7378	7587	7499	5855.3	2.947	39	461347	2197.1	1986.6	1255	27	61734	7497	16.7	-0.1371	0.3502	8
0	242	1112.5508	7565	7573	7510	-1	0	7444	7587	7510	1351.6	2.092	84	126568	1057.3	645.98	646	27	30039	7507	15.3	-0.0578	0.3594	8
0	243	993.6721	7565	7574	7455	-1	0	7367	7587	7455	1203.5	1.125	107	219465	1185.9	1069.5	526	18	5925.3	7459	17.4	0.3767	0.3092	9
0	244	689.51	7565	7575	7455	-1	0	7378	7587	7455	4237.6	1.649	67	569556	2400.7	2569.4	1243	27	99134	7462	22.7	0.2003	0.2964	11
0	245	657.3933	7576	7577	7488	-1	0	7444	7587	7488	2204.6	0.495	77	262511	4986	4453.3	7491	27	81329	7488	12.2	-0.0765	0.3727	5
0	246	673.4001	7576	7578	7510	-1	0	7389	7587	7510	2162.1	1.957	38	247788	2941	1105	1080	27	20354	7513	12.8	-0.0879	0.3817	7
0	247	1117.5814	7576	7579	7499	-1	0	7367	7587	7499	764.39	0.8823	110	217178	2802.9	866.35	1069	27	32623	7499	13	-0.0947	0.3727	5
0	248	535.3917	7576	7580	7510	-1	0	7477	7587	7510	2425	0.8237	44	176478	2002.6	2943.9	2064	27	70084	7510	12.6	-0.0488	0.3727	5
0	249	822.8352	7576	7581	7510	-1	0	7466	7587	7510	2998.7	1.263	108	317467	2088.5	2373.4	1702	27	22364	7503	15.3	-0.6921	0.4357	8
0	250	664.4322	7576	7582	7433	-1	0	7301	7587	7433	4235.5	1.865	79	676973	1957.5	2271.5	1105	27	86693	7429	20.2	-0.0027	0.3037	10
0	251	865.6237	7576	7583	7466	-1	0	7367	7587	7466	1929.2	2.118	135	195489	1899.5	911.01	902	27	8394.4	7470	12	0.0664	0.3912	6
0	252	951.2806	7576	7584	7455	-1	0	7367	7587	7455	6864.4	2.339	87	858233	1526.8	2934.4	1681	15	320291	7462	28.2	0.1505	0.2819	13
0	253	784.5041	7576	7585	7510	-1	0	7389	7587	7510	1078.6	1.475	66	140967	1349	731.51	646	27	11896	7511	12.7	-0.0554	0.364	7
0	254	839.9452	7576	7586	7510	-1	0	7466	7587	7510	1128.5	1.25	108	121339	1120.7	902.63	801	27	7085.2	7505	11.3	-0.0247	0.3969	6
0	255	793.6594	7587	7588	7510	-1	0	7389	7587	7510	37739	1.209	80	4.3762E+06	28202	31225	8046	9	1.3033E+06	7511	12.7	-0.1234	0.3727	5
0	255	793.6594	7587	7589	7510	-1	0	7389	7587	7510	37739	1.209	80	4.3762E+06	28202	31225	8046	9	1.3033E+06	7511	12.7	-0.1234	0.3727	5
0	256	809.452	7587	7590	7510	-1	0	7444	7587	7510	5464.9	1.279	72	559308	4407.6	4273.5	1097	9	184833	7511	12.6	-0.1143	0.3727	5
0	257	1099.2406	7587	7591	7433	-1	0	7356	7587	7433	5821.2	2.831	29	560556	2596.5	2056	2013	27	182032	7440	22.4	0.3472	0.2764	11
0	258	830.59	7587	7592	7499	-1	0	7433	7587	7499	2741.4	2.617	50	199340	2266.1	1047.6	613	27	35838	7502	15.3	0.0226	0.3342	8
0	259	659.3993	7587	7593	7510	-1	0	7444	7587	7510	3662.5	1.889	11	202823	2105.7	1938.7	2437	27	80592	7510	12.6	-0.0679	0.3727	5
0	260	1001.5763	7587	7594	7488	-1	0	7356	7587	7488	2178.1	2.035	93	274253	2090.6	1070.2	798	27	45211	7485	22.8	-0.2839	0.3475	11
0	261	726.2357	7587	7595	7455	-1	0	7400	7587	7455	712.33	1.601	85	84885	1879.9	445.03	413	27	1797.8	7455	9.39	-0.0325	0.4227	5
0	262	1651.3359	7587	7596	7521	-1	0	7477	7587	7521	551.5	1.168	38	59740	1835.5	472.1	607	27	18633	7521	12.3	-0.0962	0.3727	5
0	263	867.4581	7587	7597	7466	-1	0	7411	7587	7466	761.76	1.009	77	111810	1650.5	754.77	522	27	31466	7466	12.8	-0.0611	0.3727	5
