scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
341,0.3398,2,0.9690745,873.41296,2.885171,3,0
342,0.3407,2,6.127434,510.78403,8.021857,3,0
343,0.3417,2,0.9983276,989.58801,2.954813,3,0
344,0.3426,2,1.12401,1019.52502,2.898435,3,0
345,0.3435,2,1.026127,951.57202,2.989346,3,0
346,0.3445,2,105.4715,252.17998,107.4619,3,0
347,0.3454,2,1.024324,1072.56604,2.931871,3,0
348,0.3464,2,0.9681638,1239.62500,2.889349,3,0
349,0.3473,2,100.5315,426.26999,102.4688,3,0
350,0.3483,2,1.090192,1030.09802,3.103414,3,0
351,0.3492,2,1.037573,1219.52905,2.9927,3,0
352,0.3502,2,1.026884,1341.67896,2.930416,3,0
353,0.3514,2,178.5417,263.66104,180.4474,3,0
354,0.3523,2,0.9929628,583.79993,2.88052,3,0
355,0.3532,2,54.72582,265.11801,56.57128,3,0
356,0.3541,2,2.186899,615.39600,3.979348,3,0
357,0.3551,2,0.9470288,685.39099,3.721629,4,0
358,0.3563,2,36.78981,607.37695,39.85533,3,0
359,0.3573,2,84.69865,556.34094,165.5802,3,0
360,0.3582,2,59.1791,897.46594,62.4764,4,0
361,0.3595,2,67.72819,560.28894,69.65681,3,0
362,0.3604,2,0.938604,694.88000,2.796957,3,0
363,0.3614,2,94.22565,213.15999,96.03954,3,0
364,0.3623,2,5.910774,559.32300,7.859378,3,0
365,0.3633,2,0.9675338,777.43494,2.807107,3,0
366,0.3642,2,182.5086,1019.52502,191.6401,3,0
367,0.3651,2,0.9725028,951.57202,2.796607,3,0
368,0.3661,2,0.9189618,763.45898,2.713832,3,0
369,0.3670,2,0.961853,785.45398,2.854133,3,0
370,0.3680,2,0.9693746,1239.62500,2.811407,3,0
371,0.3689,2,0.9877486,426.26999,2.84617,3,0
372,0.3699,2,0.9527752,1030.09802,2.801054,3,0
373,0.3708,2,0.9781566,860.43201,2.889233,3,0
374,0.3718,2,1.031954,1341.67896,3.053025,3,0
375,0.3730,2,155.931,263.66104,157.8238,3,0
376,0.3739,2,1.086876,583.79993,3.104581,3,0
377,0.3748,2,212.4039,265.11801,214.4281,3,0
378,0.3758,2,4.590532,615.39600,6.601439,3,0
379,0.3767,2,0.9544403,586.32300,3.547153,4,0
380,0.3780,2,3.533396,409.26102,5.425293,3,0
381,0.3789,2,0.9757004,383.74301,2.788666,3,0
382,0.3799,2,1.511384,667.33997,4.732069,4,0
383,0.3811,2,0.9573037,429.24802,2.780735,3,0
384,0.3820,2,0.9617828,824.48596,2.813857,3,0
385,0.3830,2,12.52781,213.15999,14.41009,3,0
386,0.3839,2,1.171798,559.32300,3.048276,3,0
387,0.3849,2,0.9089621,777.43494,2.715298,3,0
388,0.3858,2,0.9638539,1019.52502,2.808281,3,0
389,0.3867,2,0.9294508,951.57202,2.69266,3,0
390,0.3877,2,2.792713,519.33801,4.674982,3,0
391,0.3886,2,0.9779721,1072.56604,2.849327,3,0
392,0.3896,2,0.973741,1239.62500,2.859946,3,0
393,0.3905,2,0.9684144,1034.52502,2.774606,3,0
394,0.3915,2,0.9740149,1030.09802,2.807701,3,0
395,0.3925,2,0.9487693,429.24802,2.819437,3,0
396,0.3934,2,0.9594156,1341.67896,2.763873,3,0
397,0.3948,2,17.91783,263.66104,19.71547,3,0
398,0.3957,2,0.943216,724.39697,2.793036,3,0
399,0.3966,2,342.895,265.11801,344.712,3,0
400,0.3976,2,0.9368495,502.31204,2.743093,3,0
401,0.3985,2,4.901649,441.26004,7.66904,4,0
402,0.3998,2,0.9642856,607.37695,2.833889,3,0
403,0.4007,2,0.9195148,383.74301,2.725105,3,0
404,0.4017,2,0.9625148,897.46594,3.702931,4,0
405,0.4029,2,0.9443926,429.24802,2.78901,3,0
406,0.4038,2,0.9160286,824.48596,2.699785,3,0
407,0.4048,2,20.93203,213.15999,22.80247,3,0
408,0.4058,2,0.9469103,510.78403,2.795431,3,0
409,0.4067,2,0.9410923,890.51892,2.761228,3,0
410,0.4076,2,1.163371,510.26602,2.990853,3,0
411,0.4085,2,12.87173,540.81091,14.7103,3,0
412,0.4095,2,0.9427923,763.45898,2.778183,3,0
413,0.4105,2,0.9702123,1072.56604,2.848049,3,0
414,0.4114,2,0.9380615,345.14005,2.776148,3,0
415,0.4124,2,1.006492,1034.52502,2.843321,3,0
416,0.4133,2,0.9653686,1030.09802,2.833617,3,0
417,0.4143,2,0.9895216,429.24802,2.888518,3,0
418,0.4152,2,0.9416523,1341.67896,2.746568,3,0
